name,state_abbr,degree_type,cash_monitoring,pred_degree_type,highest_degree,type_school,ST_FIPS,REGION,LOCALE,hbcu,pbi,annhi,tribal,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate
Arkansas Beauty College,AR,1,0,1,1,3,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10389,7408,2596,NULL,NULL,0.5811,0.6667,25.36363636,0.529411765,14185,NULL,NULL,NULL,NULL,NULL
Lyon College,AR,3,0,3,3,2,5,5,33,0,0,0,0,0,0,0,0,0,0.272094926,1163,0,8318,8641,11444,6087,0.8596,0.388,0.439,19.92011019,0.3,51394,5.940000057,96.81999969,48616.43,10.38000011,3.190000057
Arkansas Technical School,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,20417,15864,3876,NULL,NULL,0.7414,0.625,28.01123596,0.618421053,9512.5,6.170000076,96.76999664,44157.53,16.73999977,4.429999828
Arthur's Beauty College,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10138,19816,9377,NULL,NULL,0.7674,0.4909,25.57228916,0.542857143,15105.5,4.960000038,93.16000366,44415.8,12.46000004,3.210000038
University of Arkansas,AR,3,0,3,4,1,5,5,13,0,0,0,0,0,0,0,0,0,0.826716988,1188,0,11141,9843,10882,10047,0.8463,0.1795,0.6911,21.28390724,0.259961487,64201,8.479999542,94.62999725,52450.53,9.56000042,3.799999952
University of Arkansas at Pine Bluff,AR,3,0,3,4,1,5,5,13,1,0,0,0,0,0,0,0,0,0.675250053,902,0,10149,3925,8295,6008,0.8174,0.6984,0.3998,21.15302491,0.367737526,22300,5.139999866,96.37999725,42634.24,18.12000084,5.320000172
Arkansas State University-Beebe,AR,1,0,2,2,1,5,5,31,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8784,1639,4449,5096,0.6063,0.3612,0.4053,23.77515118,0.456161864,24595,5.010000229,97.63999939,47850.96,9.720000267,4.239999771
Arkansas State University,AR,3,0,3,4,1,5,5,13,0,0,0,0,0,0,0,0,0,0.632904884,1149,0,11158,4110,6090,7423,1,0.367,0.5341,23.31908704,0.388266797,33450,5.170000076,98.04000092,42159.88,13.39000034,3.75
Arkansas Tech University,AR,3,0,3,4,1,5,5,33,0,0,0,0,0,0,0,0,0,0.943711804,NULL,0,10921,4691,5223,6845,0.9914,0.3553,0.4501,23.04162127,0.457478006,32169,4.940000057,96.66000366,43602.11,11.60999966,3.450000048
University of Arkansas at Monticello,AR,1,0,1,4,1,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11695,4570,9950,5550,1,0.5157,0.3443,23.63097113,0.453397474,23351,3.880000114,97.66000366,39642.34,16.47999954,4.650000095
Arthur's Beauty College,AR,1,0,1,1,3,5,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11071,8800,4294,NULL,NULL,0.7297,0.3509,26.15458937,0.460674157,15532,5.360000134,97.55000305,47817.42,11.89999962,3.869999886
Baptist Health College Little Rock,AR,2,0,2,2,2,5,5,12,0,0,0,0,0,0,0,0,0,0,NULL,0,22963,5520,14016,6733,0.5833,0.888,0.5555,26.0512,0.416955017,29617,6.190000057,97.41999817,50522.63,10.64999962,3.690000057
Black River Technical College,AR,1,0,1,2,1,5,5,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7478,1836,8486,4916,0.5938,0.4985,0.3054,24.77405405,0.480697385,20619,3.970000029,98.87000275,38741.83,12.60999966,3.460000038
University of Central Arkansas,AR,3,0,3,4,1,5,5,13,0,0,0,0,0,0,0,0,0,0.923724616,1133,0,12720,5463,8113,7271,0.8036,0.3658,0.4749,21.15254237,0.345958922,37082,6.150000095,97.20999908,48705.91,11.22999954,3.650000095
Central Baptist College,AR,3,0,3,3,2,5,5,13,0,0,0,0,0,0,0,0,0,0.616045845,1059,0,20465,9521,3828,5492,0.3011,0.4768,0.3864,24.79196218,0.345549738,38278,5.690000057,97.05999756,50351.38,10.14000034,3.410000086
Cossatot Community College of the University of Arkansas,AR,1,0,1,2,1,5,5,41,0,0,0,0,0,1,0,0,0,NULL,NULL,0,4873,2274,6840,5020,0.4571,0.3463,0.4341,23.24208566,0.586206897,20384,3.039999962,93.43000031,40394.08,13.22999954,3.140000105
Crowley's Ridge College,AR,3,0,3,3,2,5,5,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15125,8153,3436,5516,0.475,0.5812,0.3158,20.22875817,0.395683453,47685,4.800000191,97.83000183,43531.15,11.60000038,3.460000038
East Arkansas Community College,AR,1,0,1,2,1,5,5,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6970,1733,8232,4914,0.4615,0.5107,0.3387,22.30588235,0.508287293,18823,3.380000114,99.16000366,36763.69,20.89999962,5.320000172
Eastern College of Health Vocations-Little Rock,AR,1,0,1,1,3,5,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13009,4244,2367,NULL,NULL,0.696,0.4895,26.4084507,0.594218415,11241.5,6.260000229,96.72000122,47009.67,14.60999966,4.429999828
Paul Mitchell the School-Little Rock,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21542,11648,2599,NULL,NULL,0.675,0.5698,24.19614711,0.456790124,19466,6.429999828,97,50392.05,10.64000034,3.690000057
National Park College,AR,2,0,1,2,1,5,5,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8026,1832,7836,5669,1,0.7466,0.2283,25.58117326,0.456661316,17464,5.679999828,96.93000031,42516.37,11.22999954,2.910000086
University of Arkansas Community College-Batesville,AR,1,0,1,2,1,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7674,1385,4805,4573,0.5,0.4273,0.5397,24.26237624,0.458571429,22454,4.5,98.51000214,41751.68,10.86999989,3.49000001
Harding University,AR,3,0,3,4,2,5,5,32,0,0,0,0,0,0,0,0,0,0.541363636,1183,0,16748,14384,9729,7507,0.7235,0.2128,0.6942,20.98695951,0.205479452,71055,8.180000305,94.29000092,61757.88,7.900000095,3.650000095
Henderson State University,AR,3,0,3,4,1,5,5,32,0,0,0,0,0,0,0,0,0,0.750105175,1084,0,14863,3117,4632,6613,0.9947,0.4638,0.3565,21.53536515,0.376738306,30416,5.699999809,96.33000183,45548.96,12.10999966,3.289999962
Hendrix College,AR,3,0,3,4,2,5,5,13,0,0,0,0,0,0,0,0,0,0.683018868,1286,0,5450,10396,14193,7615,1,0.2863,0.696,19.43055556,0.192066806,64295.5,11.05000019,93.79000092,63550.03,8.050000191,3.200000048
Hot Springs Beauty College,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11977,6428,2272,NULL,NULL,0.7417,0.675,25.54385965,0.446808511,13946,5.630000114,97.37000275,44560.1,10.61999989,2.799999952
Jefferson Regional School of Nursing,AR,1,0,2,2,2,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,4837,5858,7074,NULL,0.4124,NULL,26.06976744,PrivacySuppressed,24327.5,3.970000029,98.52999878,44278.02,13.42000008,3.970000029
John Brown University,AR,3,0,3,4,2,5,5,32,0,0,0,0,0,0,0,0,0,0.528678304,1231,0,14676,10590,8546,7137,0.9483,0.2489,0.6761,24.15714286,0.288828338,52350.5,7.420000076,94.12000275,56884.69,8.050000191,2.920000076
Career Academy of Hair Design,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12985,9515,4662,NULL,NULL,0.6787,0.5842,25.75561798,0.608843537,17526.5,7.849999905,92.26000214,50797.95,8.710000038,3.410000086
Academy of Salon and Spa,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17163,10797,5194,NULL,NULL,0.5978,0.6585,26.57264957,0.505050505,13269,4.440000057,95.51000214,43968.6,11.71000004,3.549999952
Arkansas State University Mid-South,AR,1,0,1,2,1,5,5,21,0,1,0,0,0,0,0,0,0,NULL,NULL,0,8487,2146,5414,4123,0.4578,0.3325,0.2489,24.96578947,0.594427245,16021,3.980000019,98.44999695,41452.41,20.47999954,4.28000021
Arkansas Northeastern College,AR,1,0,1,2,1,5,5,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,3862,1525,8868,4999,1,0.3461,0.288,23.82154341,0.589453861,19292.5,3.609999895,98.56999969,37938.88,18.11000061,4.630000114
New Tyler Barber College Inc,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11054,4011,3986,NULL,NULL,0.5833,0.7671,27.90769231,0.56,6000,6.5,96.97000122,45287.22,15.76000023,4.400000095
North Arkansas College,AR,1,0,1,2,1,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9113,1768,7626,5367,0.5113,0.4414,0.2771,24.77272727,0.537511871,21388.5,3.799999952,97.51999664,39024.26,11.94999981,3.039999962
Northwest Technical Institute,AR,1,0,1,1,1,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12639,3258,15464,NULL,NULL,0.5323,0.6676,26.19491525,0.586387435,21612,7.329999924,92.73000336,48871.29,9.680000305,3.640000105
Ouachita Baptist University,AR,3,0,3,4,2,5,5,32,0,0,0,0,0,0,0,0,0,0.737547893,NULL,0,17061,10448,8981,6545,0.95,0.2428,0.6358,19.76295133,0.235489221,62149,7.510000229,93.31999969,61306.22,8.659999847,3.160000086
Arkansas State University Three Rivers,AR,1,0,1,2,1,5,5,31,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2574,2011,7994,4732,0.5417,0.2212,0.3027,27.43769968,0.5,24497,4.940000057,98.16999817,46122.57,10.18999958,2.970000029
Ozarka College,AR,1,0,1,2,1,5,5,43,0,0,0,0,0,0,0,0,0,NULL,NULL,0,4593,1451,6096,4824,0.4474,0.5508,0.48,26.5,0.509219858,17500,4.019999981,98.94000244,34796.93,13.40999985,2.539999962
University of the Ozarks,AR,3,0,3,3,2,5,5,33,0,0,0,0,0,0,0,0,0,0.553701773,1061,0,11128,11974,9289,6875,0.7969,0.3541,0.4816,20.13483146,0.346875,40931.5,5.840000153,94.31999969,51329.59,10.18999958,3.480000019
University of Arkansas Community College-Morrilton,AR,1,0,1,2,1,5,5,32,0,0,0,0,0,0,0,0,0,1,NULL,0,6465,2110,5380,5311,1,0.4728,0.3679,24.36411264,0.492526158,22457,5.289999962,97.69000244,44557.97,11.19999981,3.660000086
Philander Smith College,AR,3,0,3,3,2,5,5,12,1,0,0,0,0,0,0,0,0,NULL,NULL,0,14449,5613,5287,5891,1,0.7547,0.3036,21.86079183,0.430340557,18743,6.199999809,95.18000031,45434.78,16.47999954,5.079999924
Phillips Community College of the University of Arkansas,AR,1,0,1,2,1,5,5,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,3337,959,7583,4947,0.7571,0.3947,0.3966,22.59364549,0.445945946,15160.5,3.660000086,98.91999817,34872.94,22.59000015,4.909999847
Southeast Arkansas College,AR,1,0,1,2,1,5,5,13,0,1,0,0,0,1,0,0,0,NULL,NULL,0,7025,2416,5476,4921,0.6486,0.6316,0.1918,24.99534342,0.527740189,17448,4.480000019,98.44999695,42805.78,16.10000038,4.670000076
Professional Cosmetology Education Center,AR,1,0,1,1,3,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10398,10548,2463,NULL,NULL,0.5574,0.6667,25.25,PrivacySuppressed,22978,4.21999979,98.79000092,39190.14,15.21000004,4.059999943
University of Arkansas-Pulaski Technical College,AR,1,0,1,2,1,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12018,3173,5702,5027,1,0.5023,0.2308,26.09668273,0.439144737,20542,7.050000191,96.65000153,50007.22,12.18999958,3.829999924
University of Arkansas Hope-Texarkana,AR,1,0,1,2,1,5,5,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,5721,1416,8281,4836,0.5694,0.4387,0.4038,24.32867884,0.550377834,17783,3.859999895,96.02999878,38791.69,15.63000011,3.650000095
University of Arkansas Community College Rich Mountain,AR,1,0,1,2,1,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,4468,1445,5128,4494,0.4255,0.4486,0.5439,24.11386139,0.635327635,17973.5,4.010000229,97.09999847,35544.46,14.43999958,2.890000105
Paul Mitchell the School-Arkansas,AR,1,0,1,1,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11155,8261,2278,NULL,NULL,0.4208,0.72,23.47133758,0.482014389,25628,8.880000114,93.73000336,47966.62,9.550000191,4.429999828
Searcy Beauty College,AR,1,0,1,1,3,5,5,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12385,11946,1128,NULL,NULL,0.5965,0.4263,26.69811321,0.670454546,12782,4.619999886,98.44000244,42041.01,11.26000023,5.599999905
Shorter College,AR,2,0,2,2,2,5,5,13,1,0,0,0,0,0,0,0,0,NULL,NULL,0,13760,20795,14840,4145,0.3469,0.8386,0.2673,33.14017341,0.557281553,0,NULL,NULL,NULL,NULL,NULL
Williams Baptist University,AR,3,0,3,4,2,5,5,42,0,0,0,0,0,0,0,0,0,0.640982218,1100,0,14361,8041,4070,5416,1,0.5094,0.3517,20.94230769,0.323529412,43631.5,4.630000114,98.18000031,42485.2,12.13000011,3.380000114
South Arkansas Community College,AR,1,0,1,2,1,5,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7312,2131,5998,5156,1,0.4105,0.2386,26.3265857,0.539556962,19138,4.199999809,98.22000122,40724.53,14.90999985,4.079999924
Southern Arkansas University Main Campus,AR,3,0,3,4,1,5,5,33,0,0,0,0,0,0,0,0,0,0.626022041,1094,0,14906,5505,4998,7043,0.5824,0.4505,0.4127,21.33203125,0.420921544,29945.5,4.610000134,97.12999725,42416.87,14.65999985,4.050000191
Southern Arkansas University Tech,AR,1,0,1,2,1,5,5,42,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6694,2182,10145,4549,0.7159,0.5579,0.4441,24.7195122,0.524390244,19465.5,3.74000001,98.69000244,39761.28,15.35000038,4.460000038
Velvatex College of Beauty Culture,AR,1,0,1,1,3,5,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,4058,11224,2451,NULL,NULL,0.5714,0.8666,30.54545455,0.636363636,4800,7.559999943,96.72000122,46600.84,14.60000038,4.599999905
University of Arkansas-Fort Smith,AR,3,0,3,4,1,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7808,3065,7558,7009,0.7267,0.4137,0.288,22.9306017,0.484022156,29173,4.760000229,95.13999939,45327.2,11.35000038,3.24000001
Academy of Art University,CA,3,0,3,4,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,31439,32083,14347,9482,0.1973,0.4019,0.4278,25.72972973,0.408370159,22550.5,11.53999996,79.75,74015.06,7.559999943,3.349999905
Academy of Chinese Culture and Health Sciences,CA,3,0,4,4,2,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,11530,7099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
College of Alameda,CA,1,0,2,2,1,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6961,1341,4562,9524,0.4713,0.119,0.2803,25.93333333,0.561310782,14595,11.30000019,70.12000275,61586.14,13.38000011,4.400000095
Allan Hancock College,CA,2,0,2,2,1,6,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2676,515,6762,9070,0.2983,0.2293,0.3025,23.22894641,0.594700687,23452,5.690000057,76.68000031,56468.26,11.89999962,4.599999905
American Academy of Dramatic Arts-Los Angeles,CA,2,0,2,2,2,6,8,11,0,0,0,0,0,0,0,0,0,0.710951526,NULL,0,28445,24721,8707,6981,0.1628,0.3208,0.6842,20.65873016,0.233983287,41206.5,13.61999989,85.05000305,72405.21,6.539999962,3.369999886
Berkeley School of Theology,CA,3,0,4,4,2,6,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10135,37354,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL
American Film Institute Conservatory,CA,3,0,4,4,2,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,35136,7472,9029,0.1182,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
American Beauty College,CA,1,0,1,1,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11082,8863,2944,NULL,NULL,0.5048,0.573,25.15068493,0.636363636,16631,3.369999886,65.27999878,57011.33,14.52000046,5.03000021
American Career College-Los Angeles,CA,1,0,1,2,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,26883,13398,4954,6890,NULL,0.6481,0.7076,25.55442015,0.559902201,15438.5,5.369999886,58.97999954,51468.52,19.14999962,5.590000153
American Conservatory Theater,CA,1,0,4,4,2,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,31258,21488,9343,1,NULL,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,16.90999985,79.98999786,80150.07,6.5,2.809999943
American River College,CA,1,0,2,2,1,6,8,21,0,0,0,0,1,1,0,0,0,NULL,NULL,0,5462,521,5241,9607,0.4049,0.2486,0.2995,26.97778675,0.514147803,13273.5,7.320000172,83.30000305,59196.72,11.46000004,4.409999847
Antelope Valley Community College District,CA,2,0,2,3,1,6,8,21,0,0,0,0,0,1,0,0,0,NULL,NULL,0,3185,423,6678,9114,0.2408,0.3682,0.2809,24.98190709,0.561569981,13661,4.489999771,83.23999786,58643.73,14.14000034,6.349999905
Art Center College of Design,CA,3,0,3,4,2,6,8,12,0,0,0,0,0,0,0,0,0,0.755600815,NULL,0,39053,33207,21979,7942,0.2669,0.3007,0.7368,22.8465704,0.242884251,30283,12.44999981,68.45999908,74131.88,9.149999619,3.75999999
Associated Technical College-Los Angeles,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22635,7454,1371,NULL,NULL,0.72,0.5647,30.54024256,0.597156398,0,4.349999905,51.27999878,41078.15,25.22999954,6.179999828
Associated Technical College-San Diego,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21620,30233,9505,NULL,NULL,0.9583,0.7565,32.64197531,0.508108108,0,5.789999962,69.76000214,50973.76,15.60000038,4.659999847
Azusa Pacific University,CA,3,0,3,4,2,6,8,21,0,0,0,0,1,1,0,0,0,0.94101336,1117,0,21099,19762,10122,8957,0.414,0.3312,0.6905,26.05728789,0.379825992,44669,8.880000114,79.37000275,73950.46,7.949999809,3.829999924
Bakersfield College,CA,2,0,2,3,1,6,8,11,0,0,0,0,0,1,0,0,0,NULL,NULL,0,4879,466,4050,10874,0.4769,0.2842,0.2092,23.19697343,0.630508475,18201.5,3.829999924,78.36000061,46274.57,19.68000031,7.829999924
Barstow Community College,CA,2,0,2,2,1,6,8,32,0,0,0,0,0,1,0,0,0,NULL,NULL,0,8608,217,4606,9774,0.2131,0.4861,0.3174,26.90927522,0.531069827,15011,4.760000229,85.62000275,50748.29,10.77000046,5.269999981
Bellus Academy-Chula Vista,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18587,9661,3536,NULL,NULL,0.665,0.5223,25.66984127,0.56147541,15830,4.670000076,66.18000031,54154.45,14.71000004,4.559999943
Bethesda University,CA,3,0,3,4,2,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12835,6000,1027,2482,0.125,0.2702,0.2015,26.63541667,0.493975904,10349,7.550000191,59.11000061,73410.31,11.43999958,4.119999886
Biola University,CA,3,0,3,4,2,6,8,21,0,0,0,0,0,0,0,0,0,0.607717042,1228,0,20147,19084,10650,9807,1,0.2736,0.7072,20.36529372,0.235507246,60489,9.329999924,79.95999908,75484.4,7.46999979,3.630000114
Brownson Technical School,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,29190,10650,5304,NULL,NULL,0.771,0.8684,29.57575758,0.632768362,21841.5,6.670000076,68.05000305,71944.78,9.430000305,3.940000057
Bryan University,AZ,2,0,2,3,3,4,6,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17658,14946,4409,5308,0.1058,0.7363,0.2798,33.25811209,0.535202864,14493,8.350000381,65.26999664,60965.37,14.14999962,5
Butte College,CA,2,0,2,2,1,6,8,42,0,0,0,0,0,1,0,0,0,NULL,NULL,0,6888,913,6036,10704,0.3274,0.3298,0.2933,23.83725366,0.508591065,16880,6.71999979,89.16000366,46805.61,12.44999981,5.389999866
California Institute of Integral Studies,CA,3,0,3,4,2,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,26503,11461,8677,0.2383,0.4898,NULL,34.16470588,PrivacySuppressed,18380,15.81000042,74.83000183,76698.12,7.960000038,3.24000001
Cabrillo College,CA,2,0,2,2,1,6,8,22,0,0,0,0,0,1,0,0,0,NULL,NULL,0,11643,1158,9331,8776,0.4497,0.1998,0.323,23.97732604,0.507571802,19212.5,10.51000023,77.37000275,70523.73,8.329999924,4.53000021
California Baptist University,CA,3,0,3,4,2,6,8,11,0,0,0,0,0,1,0,0,0,0.6373232,NULL,0,17879,18785,9490,10151,0.4284,0.4417,0.5933,24.09567021,0.416079812,42597,6.929999828,82.31999969,66849.57,9.909999847,4.420000076
California College of the Arts,CA,3,0,3,4,2,6,8,11,0,0,0,0,0,0,0,0,0,0.776255708,NULL,0,26234,30947,18910,8739,0.2209,0.2324,0.6628,21.54324324,0.244186047,38844.5,14.93999958,79.54000092,73343.27,7.980000019,3.5
University of California-Hastings College of Law,CA,3,0,4,4,1,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,27148,26496,16046,0.3591,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,15.78999996,74.54000092,77597.69,7.800000191,3.470000029
California Institute of Technology,CA,3,0,3,4,2,6,8,12,0,0,0,0,0,0,0,0,0,0.039152464,NULL,0,7236,13812,112738,20924,0.941,0.1154,0.9226,19.34782609,PrivacySuppressed,44848,15.31000042,78.83999634,81448.64,6.650000095,3.140000105
California Lutheran University,CA,3,0,3,4,2,6,8,12,0,0,0,0,0,0,0,0,0,0.819351646,1200,0,15636,19924,9346,10375,1,0.3249,0.7237,22.31310861,0.353858785,56619,10.60000038,81.12000275,81648.78,6.489999771,3.400000095
California Polytechnic State University-San Luis Obispo,CA,3,0,3,4,1,6,8,23,0,0,0,0,1,0,0,0,0,0.329998167,NULL,0,12307,10447,9301,10582,0.6798,0.1628,0.8427,20.14106655,0.248062016,74513,10.98999977,81.77999878,74683.78,7.159999847,3.680000067
Alliant International University-San Diego,CA,1,0,1,4,3,6,8,11,0,0,0,0,0,0,0,0,0,1,NULL,0,NULL,22639,7772,10251,0.8582,0.0464,0.1636,30.99367089,0.319298246,20685.5,11.77000046,76.69999695,71211.32,9.140000343,3.829999924
California State University-Bakersfield,CA,3,0,3,4,1,6,8,11,0,0,0,0,0,1,0,0,0,0.852116102,NULL,0,4960,4010,6385,9468,0.509,0.6105,0.4693,23.17431193,0.58172232,27270.5,4.860000134,80.23999786,53982.7,16.38999939,6.599999905
California State University-Stanislaus,CA,3,0,3,4,1,6,8,23,0,0,0,0,1,1,0,0,0,0.947560976,NULL,0,4057,4091,7506,9639,0.5114,0.5706,0.5744,23.21042874,0.599456686,28214,4.75,79.16999817,56979.76,12.94999981,6.519999981
California State University-San Bernardino,CA,3,0,3,4,1,6,8,12,0,0,0,0,0,1,0,0,0,0.909703607,NULL,0,605,3229,7385,9973,0.4662,0.603,0.5781,22.73337371,0.596857816,25849,5.619999886,79.02999878,59070.9,13.35999966,5.079999924
California State Polytechnic University-Pomona,CA,3,0,3,4,1,6,8,21,0,0,0,0,1,1,0,0,0,0.606243633,NULL,0,8655,4224,6307,10556,0.4535,0.485,0.6859,22.38213583,0.492781664,29032,7.380000114,67.34999847,68064.96,11.09000015,4.309999943
California State University-Chico,CA,3,0,3,4,1,6,8,12,0,0,0,0,0,1,0,0,0,0.854727364,NULL,0,9665,4926,7114,9593,0.5639,0.4324,0.6525,22.35678392,0.473401298,30780,8.760000229,85.98999786,61867.44,9.630000114,4.510000229
California State University-Dominguez Hills,CA,3,0,3,4,1,6,8,13,0,0,0,0,0,1,0,0,0,0.895944089,NULL,0,2643,3824,6371,9821,0.4384,0.6283,0.5,25.30506838,0.590501792,20044,5.519999981,66.93000031,54533,17.81999969,5.570000172
California State University-Fresno,CA,3,0,3,4,1,6,8,11,0,0,0,0,1,1,0,0,0,0.972752938,NULL,0,4029,3385,6769,9546,0.5404,0.5726,0.5705,22.34042089,0.53245174,27059,5.380000114,78.51999664,53295.09,16.06999969,6.599999905
California State University-Fullerton,CA,3,0,3,4,1,6,8,21,0,0,0,0,1,1,0,0,0,0.594306602,NULL,0,1414,5270,6668,10353,0.4985,0.4704,0.7008,22.85596452,0.494455253,28124,7.860000134,69.26000214,73036.4,9.409999847,3.930000067
California State University-East Bay,CA,3,0,3,4,1,6,8,21,0,0,0,0,1,1,0,0,0,0.823574197,NULL,0,8850,5652,5996,10355,0.4484,0.4527,0.4767,24.61632176,0.509297521,24527,10.25,71.16000366,78750.43,8.390000343,3.74000001
California State University-Long Beach,CA,3,0,3,4,1,6,8,11,0,0,0,0,1,1,0,0,0,0.468520008,NULL,0,5669,4712,7483,10297,0.4597,0.5058,0.7442,22.63120509,0.486271676,26465,7.650000095,69.25,66954.9,11.93999958,4.389999866
California State University-Los Angeles,CA,3,0,3,4,1,6,8,11,0,0,0,0,1,1,0,0,0,0.905416966,NULL,0,823,3335,6631,10102,0.4353,0.6616,0.5213,23.04972376,0.615339372,22032,6.210000038,58.13000107,52850.08,17.51000023,5.190000057
California State University-Northridge,CA,3,0,3,4,1,6,8,11,0,0,0,0,0,1,0,0,0,0.881044978,NULL,0,6145,4251,6440,10127,0.4428,0.5666,0.5441,22.68120572,0.538672809,22839,8.68999958,65.09999847,64055.44,12.93999958,4.860000134
California State University-Sacramento,CA,3,0,3,4,1,6,8,11,0,0,0,0,1,1,0,0,0,0.936844887,NULL,0,4221,5330,7169,9713,0.4602,0.5015,0.5557,23.1948718,0.490483319,27217,7.989999771,81.56999969,65686.13,10.14000034,4.409999847
University of California-Berkeley,CA,3,0,3,4,1,6,8,12,0,0,0,0,1,0,0,0,0,0.144404172,NULL,0,10073,21095,21463,18770,0.6688,0.272,0.9258,21.50653739,0.345800525,31227,12.71000004,71.68000031,77601.85,8.56000042,3.690000057
University of California-Davis,CA,3,0,3,4,1,6,8,23,0,0,0,0,1,0,0,0,0,0.487545914,NULL,0,10219,18166,25671,15968,0.8616,0.3429,0.866,21.20280172,0.408311428,33783.5,11.42000008,73.62000275,76621.08,8.539999962,3.849999905
University of California-Irvine,CA,3,0,3,4,1,6,8,11,0,0,0,0,1,1,0,0,0,0.288188976,NULL,0,6352,15318,25085,16688,0.798,0.3837,0.8431,20.45639952,0.439811172,34735,10.43999958,69.01000214,78085.65,8.710000038,3.74000001
University of California-Los Angeles,CA,3,0,3,4,1,6,8,11,0,0,0,0,0,0,0,0,0,0.107736094,NULL,0,7180,18698,60528,19498,0.7182,0.2842,0.9171,21.08359271,0.380891393,32613.5,11.13000011,68.11000061,72896.84,10.07999992,4.070000172
